time,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-07-02 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,40703.12205652317,0.0,240000.0,23.6976182667684,1197.7790541800775,1025.4967293360155,844.5267182767155,472.67231477487377,923.978054451382,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-02 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,57668.20600227628,0.0,240000.0,23.6976182667684,82668.62353865869,70777.99762965241,58287.762753831405,32623.019672036902,765.2559799607318,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,-9095.676080841742,0.0
2030-07-02 12:00:00,24916.69081272791,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,85925.92713959585,73566.78758015134,60584.41330130109,33908.42972124956,1526.2916258680011,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-02 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,0.0,240000.0,23.6976182667684,2626.710689252279,2248.8982515928906,1852.0338542529687,1036.562976618989,1214.449579571,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,390.57714037816095,0.0,0.0
2030-07-03 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,2876.5828885547294,0.0,240000.0,23.6976182667684,1158.791382627034,992.1168421835872,817.0373994453091,457.28684539607326,937.5769086236488,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-03 06:00:00,18056.23113702064,2814.849686358438,10700.231703475554,0.0,0.0,0.0,240000.0,23.6976182667684,78321.7372508767,67056.3449130189,55222.87228130968,30907.634187094052,589.9964483272558,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-03 12:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,21493.37011977597,0.0,240000.0,23.6976182667684,75037.2411038768,64244.273651202726,52907.04888922577,29611.49330764419,2032.6754411627408,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-03 18:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,90000.0,0.0,240000.0,23.6976182667684,1917.2817090877068,1641.509855280547,1351.831645525153,756.6053024114453,1764.118391387396,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,3909.756259053312,0.0,0.0
2030-07-04 00:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,4666.835354220128,0.0,240000.0,23.6976182667684,920.5936051582823,788.1801972098405,649.0895741728061,363.28829494767,2344.2924029768906,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
2030-07-04 06:00:00,36000.0,2814.849686358438,10700.231703475554,0.0,7868.181011091219,0.0,240000.0,23.6976182667684,72027.02944260243,61667.03521772625,50784.6172381275,28423.591658394806,1685.276298921978,0.0,0.0,0.0,0.0,4998.371941257061,0.0,0.0,0.0,0.0,0.0
